# FinGuard Transaction Dataset — Generated automatically
# timestamp,transactionId,accountId,type,amount,location,deviceId
1708080605,TXN000349,ACC707,DEBIT,56380.53,Chennai,DEV_G7
1708080650,TXN000350,ACC707,CREDIT,5648.02,Pune,DEV_J0
1708080703,TXN000351,ACC_FRAUD,DEBIT,67119.58,Mumbai,DEV_A1
1708080758,TXN000352,ACC404,DEBIT,12932.62,Mumbai,DEV_B2
1708080780,TXN000353,ACC303,DEBIT,70946.97,Bengaluru,DEV_G7
1708080792,TXN000354,ACC909,DEBIT,1215.59,Jaipur,DEV_D4
1708080809,TXN000355,ACC505,CREDIT,16184.87,Delhi,DEV_H8
1708080811,TXN000356,ACC202,DEBIT,87324.49,Bengaluru,DEV_J0
1708080848,TXN000357,ACC101,DEBIT,13717.18,Hyderabad,DEV_H8
1708080898,TXN000358,ACC010,CREDIT,12745.91,Chennai,DEV_F6
1708080921,TXN000359,ACC606,DEBIT,54994.42,Kolkata,DEV_F6
1708080937,TXN000360,ACC808,DEBIT,23211.49,Kolkata,DEV_J0
1708080954,TXN000361,ACC404,CREDIT,26595.46,Delhi,DEV_G7
1708080987,TXN000362,ACC010,DEBIT,91319.28,Kolkata,DEV_B2
1708081034,TXN000363,ACC404,CREDIT,66562.02,Mumbai,DEV_H8
1708081077,TXN000364,ACC404,DEBIT,11229.54,Kolkata,DEV_E5
1708081082,TXN000365,ACC202,DEBIT,59917.14,Jaipur,DEV_D4
1708081095,TXN000366,ACC101,CREDIT,76172.36,Bengaluru,DEV_B2
1708081119,TXN000367,ACC606,DEBIT,63008.89,Hyderabad,DEV_F6
1708081166,TXN000368,ACC707,DEBIT,25170.09,Bengaluru,DEV_A1
1708081194,TXN000369,ACC606,CREDIT,32275.96,Chennai,DEV_B2
1708081240,TXN000370,ACC606,DEBIT,24189.53,Pune,DEV_G7
1708081290,TXN000371,ACC404,CREDIT,24998.12,Hyderabad,DEV_F6
1708081325,TXN000372,ACC010,DEBIT,17238.72,Surat,DEV_G7
1708081331,TXN000373,ACC606,CREDIT,77372.79,Mumbai,DEV_C3
1708081348,TXN000374,ACC707,CREDIT,41121.51,Jaipur,DEV_I9
1708081400,TXN000375,ACC010,DEBIT,10601.70,Surat,DEV_E5
1708081444,TXN000376,ACC404,CREDIT,90363.47,Surat,DEV_F6
1708081467,TXN000377,ACC909,CREDIT,52985.18,Delhi,DEV_B2
1708081516,TXN000378,ACC606,DEBIT,93617.84,Surat,DEV_A1
1708081548,TXN000379,ACC808,CREDIT,52788.87,Pune,DEV_C3
1708081607,TXN000380,ACC202,CREDIT,36134.46,Pune,DEV_C3
1708081615,TXN000381,ACC303,CREDIT,93789.50,Mumbai,DEV_B2
1708081647,TXN000382,ACC909,CREDIT,78620.08,Surat,DEV_H8
1708081676,TXN000383,ACC303,DEBIT,54536.43,Bengaluru,DEV_C3
1708081732,TXN000384,ACC707,DEBIT,2849.45,Ahmedabad,DEV_F6
1708081744,TXN000385,ACC202,DEBIT,48472.51,Mumbai,DEV_A1
1708081782,TXN000386,ACC303,CREDIT,47133.21,Mumbai,DEV_J0
1708081800,TXN000387,ACC909,DEBIT,8396.01,Mumbai,DEV_C3
1708081837,TXN000388,ACC808,DEBIT,97470.98,Bengaluru,DEV_D4
1708081849,TXN000389,ACC505,DEBIT,39760.95,Delhi,DEV_I9
1708081882,TXN000390,ACC707,CREDIT,51783.41,Chennai,DEV_H8
1708081933,TXN000391,ACC505,CREDIT,16210.46,Ahmedabad,DEV_H8
1708081957,TXN000392,ACC808,CREDIT,17850.59,Kolkata,DEV_H8
1708081970,TXN000393,ACC505,CREDIT,6828.53,Bengaluru,DEV_E5
1708081994,TXN000394,ACC303,DEBIT,23887.88,Ahmedabad,DEV_H8
1708082012,TXN000395,ACC101,CREDIT,47833.60,Kolkata,DEV_D4
1708082026,TXN000396,ACC808,DEBIT,68013.89,Kolkata,DEV_A1
1708082048,TXN000397,ACC505,CREDIT,68612.73,Bengaluru,DEV_D4
1708082097,TXN000398,ACC010,DEBIT,28279.03,Bengaluru,DEV_G7
1708082130,TXN000399,ACC707,CREDIT,33788.61,Chennai,DEV_A1
1708082183,TXN000400,ACC010,CREDIT,61940.09,Bengaluru,DEV_H8
1708082193,TXN000401,ACC_FRAUD,DEBIT,149180.32,Mumbai,DEV_B2
1708082227,TXN000402,ACC909,CREDIT,20999.97,Ahmedabad,DEV_E5
1708082281,TXN000403,ACC101,DEBIT,84275.55,Kolkata,DEV_G7
1708082301,TXN000404,ACC707,CREDIT,21161.71,Bengaluru,DEV_D4
1708082314,TXN000405,ACC606,CREDIT,1908.49,Jaipur,DEV_A1
1708082329,TXN000406,ACC808,DEBIT,19123.21,Jaipur,DEV_F6
1708082366,TXN000407,ACC808,DEBIT,35943.83,Kolkata,DEV_B2
1708082404,TXN000408,ACC101,DEBIT,93846.73,Mumbai,DEV_A1
1708082461,TXN000409,ACC101,DEBIT,65410.45,Jaipur,DEV_B2
1708082486,TXN000410,ACC010,CREDIT,99413.04,Mumbai,DEV_H8
1708082546,TXN000411,ACC202,CREDIT,41263.38,Pune,DEV_G7
1708082580,TXN000412,ACC606,DEBIT,43223.07,Mumbai,DEV_H8
1708082601,TXN000413,ACC606,CREDIT,46003.99,Surat,DEV_I9
1708082618,TXN000414,ACC303,DEBIT,13831.06,Chennai,DEV_G7
1708082642,TXN000415,ACC010,CREDIT,86685.93,Kolkata,DEV_A1
1708082664,TXN000416,ACC101,DEBIT,69740.39,Jaipur,DEV_I9
1708082687,TXN000417,ACC202,CREDIT,61993.68,Ahmedabad,DEV_D4
1708082696,TXN000418,ACC808,DEBIT,30529.76,Kolkata,DEV_H8
1708082699,TXN000419,ACC202,DEBIT,79294.20,Pune,DEV_F6
1708082716,TXN000420,ACC808,DEBIT,88434.35,Mumbai,DEV_E5
1708082751,TXN000421,ACC505,DEBIT,5649.04,Bengaluru,DEV_J0
1708082753,TXN000422,ACC010,CREDIT,61005.35,Delhi,DEV_B2
1708082798,TXN000423,ACC101,DEBIT,50646.15,Hyderabad,DEV_A1
1708082823,TXN000424,ACC707,DEBIT,19266.82,Bengaluru,DEV_J0
1708082869,TXN000425,ACC707,DEBIT,1019.17,Chennai,DEV_I9
1708082916,TXN000426,ACC909,DEBIT,5927.23,Surat,DEV_F6
1708082970,TXN000427,ACC808,CREDIT,25693.81,Pune,DEV_F6
1708082975,TXN000428,ACC202,CREDIT,61773.91,Delhi,DEV_E5
1708083027,TXN000429,ACC909,CREDIT,53583.84,Chennai,DEV_H8
1708083073,TXN000430,ACC202,CREDIT,32026.54,Kolkata,DEV_C3
1708083094,TXN000431,ACC606,CREDIT,63584.75,Ahmedabad,DEV_D4
1708083150,TXN000432,ACC101,DEBIT,40299.64,Kolkata,DEV_H8
1708083180,TXN000433,ACC404,DEBIT,63154.30,Kolkata,DEV_F6
1708083201,TXN000434,ACC606,CREDIT,48373.06,Kolkata,DEV_F6
1708083247,TXN000435,ACC101,DEBIT,75999.69,Ahmedabad,DEV_G7
1708083267,TXN000436,ACC505,CREDIT,57644.26,Chennai,DEV_B2
1708083278,TXN000437,ACC606,CREDIT,99550.29,Kolkata,DEV_J0
1708083314,TXN000438,ACC606,DEBIT,19464.47,Ahmedabad,DEV_B2
1708083324,TXN000439,ACC606,CREDIT,91567.92,Chennai,DEV_I9
1708083331,TXN000440,ACC808,CREDIT,77201.28,Pune,DEV_C3
1708083375,TXN000441,ACC010,CREDIT,88580.76,Surat,DEV_C3
1708083432,TXN000442,ACC707,CREDIT,19201.93,Delhi,DEV_H8
1708083460,TXN000443,ACC707,CREDIT,56107.98,Chennai,DEV_I9
1708083473,TXN000444,ACC808,DEBIT,15226.55,Kolkata,DEV_F6
1708083509,TXN000445,ACC909,DEBIT,45156.01,Pune,DEV_H8
1708083525,TXN000446,ACC707,CREDIT,97325.71,Kolkata,DEV_B2
1708083557,TXN000447,ACC404,DEBIT,23694.63,Jaipur,DEV_C3
1708083572,TXN000448,ACC606,CREDIT,17676.06,Chennai,DEV_I9
1708083594,TXN000449,ACC010,CREDIT,92693.95,Kolkata,DEV_E5
1708083652,TXN000450,ACC101,DEBIT,48170.78,Pune,DEV_B2
1708083701,TXN000451,ACC_FRAUD,DEBIT,125471.93,Mumbai,DEV_I9
1708083747,TXN000452,ACC909,CREDIT,43697.20,Kolkata,DEV_F6
1708083793,TXN000453,ACC101,DEBIT,65033.47,Jaipur,DEV_I9
1708083838,TXN000454,ACC404,CREDIT,40563.99,Pune,DEV_E5
1708083839,TXN000455,ACC101,DEBIT,66107.98,Mumbai,DEV_I9
1708083893,TXN000456,ACC101,CREDIT,13446.81,Hyderabad,DEV_G7
1708083928,TXN000457,ACC101,CREDIT,25222.87,Pune,DEV_J0
1708083954,TXN000458,ACC303,CREDIT,46021.51,Pune,DEV_A1
1708083969,TXN000459,ACC202,DEBIT,55164.86,Jaipur,DEV_B2
1708084022,TXN000460,ACC101,CREDIT,61871.15,Pune,DEV_C3
1708084027,TXN000461,ACC707,CREDIT,80721.75,Jaipur,DEV_A1
1708084083,TXN000462,ACC101,DEBIT,18364.18,Surat,DEV_E5
1708084121,TXN000463,ACC404,DEBIT,92101.19,Surat,DEV_C3
1708084125,TXN000464,ACC909,CREDIT,51255.80,Kolkata,DEV_E5
1708084155,TXN000465,ACC707,CREDIT,10444.22,Delhi,DEV_D4
1708084156,TXN000466,ACC707,CREDIT,31854.36,Bengaluru,DEV_H8
1708084158,TXN000467,ACC808,CREDIT,96240.19,Ahmedabad,DEV_B2
1708084163,TXN000468,ACC303,CREDIT,84916.89,Mumbai,DEV_B2
1708084219,TXN000469,ACC303,DEBIT,27313.13,Pune,DEV_B2
1708084251,TXN000470,ACC505,DEBIT,23160.00,Pune,DEV_J0
1708084289,TXN000471,ACC404,CREDIT,25665.91,Jaipur,DEV_H8
1708084345,TXN000472,ACC606,DEBIT,54576.12,Bengaluru,DEV_I9
1708084354,TXN000473,ACC010,DEBIT,37282.18,Pune,DEV_E5
1708084408,TXN000474,ACC707,DEBIT,52443.62,Pune,DEV_I9
1708084409,TXN000475,ACC505,CREDIT,30695.32,Ahmedabad,DEV_D4
1708084456,TXN000476,ACC404,CREDIT,94130.63,Chennai,DEV_J0
1708084514,TXN000477,ACC404,DEBIT,1656.90,Surat,DEV_E5
1708084537,TXN000478,ACC707,DEBIT,54666.74,Bengaluru,DEV_I9
1708084567,TXN000479,ACC404,CREDIT,24783.17,Kolkata,DEV_F6
1708084597,TXN000480,ACC707,CREDIT,17380.61,Mumbai,DEV_F6
1708084643,TXN000481,ACC404,CREDIT,49492.81,Pune,DEV_C3
1708084651,TXN000482,ACC909,CREDIT,90591.39,Chennai,DEV_I9
1708084666,TXN000483,ACC808,CREDIT,39049.67,Kolkata,DEV_B2
1708084703,TXN000484,ACC010,CREDIT,78714.20,Bengaluru,DEV_I9
1708084706,TXN000485,ACC808,DEBIT,43023.56,Ahmedabad,DEV_D4
1708084721,TXN000486,ACC010,CREDIT,9529.48,Bengaluru,DEV_F6
1708084764,TXN000487,ACC010,DEBIT,21698.81,Hyderabad,DEV_I9
1708084787,TXN000488,ACC808,DEBIT,18046.36,Mumbai,DEV_I9
1708084830,TXN000489,ACC707,DEBIT,91842.70,Ahmedabad,DEV_A1
1708084842,TXN000490,ACC404,CREDIT,43927.20,Surat,DEV_C3
1708084902,TXN000491,ACC303,DEBIT,17429.32,Surat,DEV_C3
1708084955,TXN000492,ACC202,CREDIT,17495.70,Jaipur,DEV_B2
1708084972,TXN000493,ACC202,DEBIT,86332.25,Jaipur,DEV_B2
1708084999,TXN000494,ACC303,CREDIT,82631.32,Chennai,DEV_J0
1708085036,TXN000495,ACC808,DEBIT,85064.52,Pune,DEV_C3
1708085078,TXN000496,ACC707,CREDIT,50281.30,Mumbai,DEV_I9
1708085129,TXN000497,ACC303,DEBIT,36451.86,Ahmedabad,DEV_H8
1708085151,TXN000498,ACC101,CREDIT,58690.22,Surat,DEV_A1
1708085197,TXN000499,ACC404,CREDIT,63904.91,Mumbai,DEV_F6
1708085218,TXN000500,ACC202,CREDIT,56692.74,Bengaluru,DEV_F6
1708085219,TXN000501,ACC_FRAUD,DEBIT,147541.19,Mumbai,DEV_B2
1708085272,TXN000502,ACC808,DEBIT,59083.81,Surat,DEV_E5
1708085298,TXN000503,ACC010,CREDIT,12603.01,Mumbai,DEV_A1
1708085307,TXN000504,ACC505,CREDIT,96884.15,Jaipur,DEV_C3
1708085344,TXN000505,ACC101,DEBIT,20445.36,Pune,DEV_B2
1708085351,TXN000506,ACC808,CREDIT,29225.58,Kolkata,DEV_F6
1708085391,TXN000507,ACC010,CREDIT,96785.61,Chennai,DEV_G7
1708085436,TXN000508,ACC303,DEBIT,47818.02,Jaipur,DEV_C3
1708085465,TXN000509,ACC909,DEBIT,29880.62,Surat,DEV_C3
1708085492,TXN000510,ACC707,CREDIT,95103.90,Jaipur,DEV_H8
1708085521,TXN000511,ACC707,DEBIT,50211.07,Surat,DEV_E5
1708085571,TXN000512,ACC808,DEBIT,64958.78,Hyderabad,DEV_G7
1708085593,TXN000513,ACC303,DEBIT,78788.39,Hyderabad,DEV_F6
1708085616,TXN000514,ACC909,CREDIT,25216.80,Mumbai,DEV_J0
1708085646,TXN000515,ACC202,DEBIT,19023.34,Ahmedabad,DEV_C3
1708085701,TXN000516,ACC202,CREDIT,39442.16,Chennai,DEV_B2
1708085720,TXN000517,ACC010,CREDIT,8918.47,Chennai,DEV_F6
1708085723,TXN000518,ACC303,CREDIT,79548.02,Ahmedabad,DEV_I9
1708085734,TXN000519,ACC505,CREDIT,11532.57,Bengaluru,DEV_H8
1708085753,TXN000520,ACC909,CREDIT,66976.89,Bengaluru,DEV_C3
1708085808,TXN000521,ACC606,DEBIT,88251.25,Mumbai,DEV_B2
1708085849,TXN000522,ACC404,DEBIT,68029.06,Kolkata,DEV_E5
1708085887,TXN000523,ACC505,DEBIT,24783.00,Kolkata,DEV_A1
1708085903,TXN000524,ACC707,DEBIT,50737.20,Pune,DEV_A1
1708085906,TXN000525,ACC606,DEBIT,48475.39,Delhi,DEV_E5
1708085915,TXN000526,ACC404,CREDIT,94362.53,Jaipur,DEV_B2
1708085961,TXN000527,ACC707,DEBIT,44695.64,Chennai,DEV_H8
1708085977,TXN000528,ACC505,CREDIT,76698.66,Hyderabad,DEV_J0
1708085997,TXN000529,ACC707,DEBIT,57407.80,Bengaluru,DEV_I9
1708086015,TXN000530,ACC404,DEBIT,23828.08,Kolkata,DEV_H8
1708086038,TXN000531,ACC202,DEBIT,31928.71,Ahmedabad,DEV_H8
1708086066,TXN000532,ACC010,CREDIT,34075.05,Hyderabad,DEV_A1
1708086116,TXN000533,ACC303,DEBIT,14185.42,Bengaluru,DEV_J0
1708086141,TXN000534,ACC010,DEBIT,88058.07,Chennai,DEV_C3
1708086144,TXN000535,ACC303,DEBIT,55289.82,Delhi,DEV_E5
1708086160,TXN000536,ACC909,DEBIT,33039.27,Ahmedabad,DEV_F6
1708086201,TXN000537,ACC909,DEBIT,65789.15,Kolkata,DEV_H8
1708086245,TXN000538,ACC404,DEBIT,14705.69,Surat,DEV_J0
1708086264,TXN000539,ACC010,DEBIT,95375.48,Bengaluru,DEV_A1
1708086308,TXN000540,ACC707,DEBIT,67676.26,Ahmedabad,DEV_I9
1708086344,TXN000541,ACC808,CREDIT,5814.25,Hyderabad,DEV_E5
1708086384,TXN000542,ACC101,DEBIT,19091.05,Bengaluru,DEV_A1
1708086405,TXN000543,ACC010,DEBIT,12633.32,Hyderabad,DEV_J0
1708086431,TXN000544,ACC505,CREDIT,52003.06,Chennai,DEV_G7
1708086432,TXN000545,ACC909,DEBIT,29038.54,Ahmedabad,DEV_A1
1708086476,TXN000546,ACC606,CREDIT,28844.73,Delhi,DEV_C3
1708086513,TXN000547,ACC101,CREDIT,5218.53,Ahmedabad,DEV_C3
1708086525,TXN000548,ACC303,CREDIT,1048.39,Hyderabad,DEV_G7
1708086585,TXN000549,ACC101,CREDIT,61245.71,Surat,DEV_J0
1708086591,TXN000550,ACC101,CREDIT,38461.30,Bengaluru,DEV_H8
1708086610,TXN000551,ACC_FRAUD,DEBIT,143273.07,Mumbai,DEV_A1
1708086638,TXN000552,ACC404,CREDIT,41150.95,Hyderabad,DEV_G7
1708086659,TXN000553,ACC707,DEBIT,26239.76,Bengaluru,DEV_C3
1708086705,TXN000554,ACC101,CREDIT,11635.73,Kolkata,DEV_F6
1708086730,TXN000555,ACC010,CREDIT,21314.54,Hyderabad,DEV_B2
1708086786,TXN000556,ACC606,DEBIT,18645.76,Bengaluru,DEV_A1
1708086790,TXN000557,ACC202,DEBIT,84298.71,Delhi,DEV_E5
1708086845,TXN000558,ACC202,CREDIT,51598.07,Chennai,DEV_B2
1708086859,TXN000559,ACC010,CREDIT,46734.04,Surat,DEV_F6
1708086880,TXN000560,ACC505,CREDIT,52296.49,Kolkata,DEV_I9
1708086883,TXN000561,ACC010,DEBIT,68231.57,Surat,DEV_I9
1708086928,TXN000562,ACC606,CREDIT,74251.80,Bengaluru,DEV_J0
1708086970,TXN000563,ACC808,DEBIT,9341.15,Kolkata,DEV_G7
1708086976,TXN000564,ACC101,CREDIT,13851.06,Ahmedabad,DEV_H8
1708087032,TXN000565,ACC404,DEBIT,57645.08,Chennai,DEV_I9
1708087071,TXN000566,ACC505,DEBIT,60097.48,Bengaluru,DEV_G7
1708087086,TXN000567,ACC505,DEBIT,37891.55,Delhi,DEV_I9
1708087125,TXN000568,ACC909,DEBIT,34909.18,Pune,DEV_A1
1708087176,TXN000569,ACC010,CREDIT,21445.67,Delhi,DEV_G7
1708087233,TXN000570,ACC303,CREDIT,96299.62,Mumbai,DEV_H8
1708087272,TXN000571,ACC909,DEBIT,70362.79,Pune,DEV_B2
1708087317,TXN000572,ACC202,CREDIT,2123.73,Pune,DEV_G7
1708087349,TXN000573,ACC909,DEBIT,66756.79,Jaipur,DEV_J0
1708087388,TXN000574,ACC101,DEBIT,12115.40,Bengaluru,DEV_H8
1708087418,TXN000575,ACC505,CREDIT,47674.64,Bengaluru,DEV_J0
1708087421,TXN000576,ACC404,CREDIT,6133.51,Bengaluru,DEV_J0
1708087480,TXN000577,ACC707,DEBIT,88519.47,Ahmedabad,DEV_G7
1708087524,TXN000578,ACC010,DEBIT,70220.61,Mumbai,DEV_D4
1708087548,TXN000579,ACC707,CREDIT,5305.27,Surat,DEV_J0
1708087559,TXN000580,ACC909,CREDIT,62286.84,Jaipur,DEV_D4
1708087579,TXN000581,ACC909,DEBIT,10178.73,Pune,DEV_A1
1708087592,TXN000582,ACC202,DEBIT,80239.91,Ahmedabad,DEV_B2
1708087601,TXN000583,ACC909,DEBIT,10635.59,Surat,DEV_G7
1708087630,TXN000584,ACC808,DEBIT,28946.35,Chennai,DEV_C3
1708087682,TXN000585,ACC404,CREDIT,63252.66,Chennai,DEV_D4
1708087741,TXN000586,ACC505,CREDIT,14206.20,Jaipur,DEV_D4
1708087775,TXN000587,ACC707,CREDIT,33925.40,Delhi,DEV_G7
1708087825,TXN000588,ACC606,CREDIT,17178.18,Chennai,DEV_D4
1708087879,TXN000589,ACC808,DEBIT,62681.52,Pune,DEV_E5
1708087907,TXN000590,ACC202,CREDIT,81105.75,Bengaluru,DEV_A1
1708087955,TXN000591,ACC707,DEBIT,17386.47,Ahmedabad,DEV_H8
1708087980,TXN000592,ACC101,CREDIT,67203.75,Surat,DEV_I9
1708088023,TXN000593,ACC505,CREDIT,29311.25,Hyderabad,DEV_E5
1708088065,TXN000594,ACC606,CREDIT,55617.89,Kolkata,DEV_G7
1708088078,TXN000595,ACC202,CREDIT,81654.09,Bengaluru,DEV_G7
1708088089,TXN000596,ACC505,DEBIT,72300.06,Surat,DEV_I9
1708088101,TXN000597,ACC606,CREDIT,67785.29,Bengaluru,DEV_A1
1708088153,TXN000598,ACC010,CREDIT,87403.28,Hyderabad,DEV_J0
1708088163,TXN000599,ACC909,DEBIT,98182.16,Chennai,DEV_B2
1708088192,TXN000600,ACC404,DEBIT,89686.73,Ahmedabad,DEV_G7
1708088250,TXN000601,ACC_FRAUD,DEBIT,93282.05,Mumbai,DEV_F6
1708088252,TXN000602,ACC101,DEBIT,28170.91,Bengaluru,DEV_B2
1708088279,TXN000603,ACC404,CREDIT,31937.48,Mumbai,DEV_D4
1708088299,TXN000604,ACC303,CREDIT,98294.02,Bengaluru,DEV_I9
1708088329,TXN000605,ACC010,DEBIT,23320.03,Pune,DEV_E5
1708088381,TXN000606,ACC101,CREDIT,29191.93,Jaipur,DEV_F6
1708088385,TXN000607,ACC303,DEBIT,66318.32,Kolkata,DEV_J0
1708088398,TXN000608,ACC202,DEBIT,22019.10,Ahmedabad,DEV_H8
1708088457,TXN000609,ACC707,CREDIT,30917.42,Bengaluru,DEV_B2
1708088506,TXN000610,ACC202,CREDIT,72888.08,Surat,DEV_C3
1708088554,TXN000611,ACC010,CREDIT,43844.52,Chennai,DEV_B2
1708088606,TXN000612,ACC808,DEBIT,12859.37,Kolkata,DEV_E5
1708088631,TXN000613,ACC808,DEBIT,37267.76,Mumbai,DEV_G7
1708088637,TXN000614,ACC909,DEBIT,18077.31,Pune,DEV_F6
1708088641,TXN000615,ACC606,CREDIT,37202.96,Kolkata,DEV_A1
1708088666,TXN000616,ACC010,DEBIT,59947.11,Chennai,DEV_A1
1708088720,TXN000617,ACC202,CREDIT,53356.80,Chennai,DEV_J0
1708088737,TXN000618,ACC909,CREDIT,76486.37,Pune,DEV_B2
1708088762,TXN000619,ACC808,CREDIT,6108.03,Hyderabad,DEV_A1
1708088769,TXN000620,ACC707,DEBIT,96778.33,Hyderabad,DEV_D4
1708088818,TXN000621,ACC505,CREDIT,23299.72,Hyderabad,DEV_A1
1708088827,TXN000622,ACC606,DEBIT,15380.68,Delhi,DEV_H8
1708088854,TXN000623,ACC505,DEBIT,9057.51,Mumbai,DEV_E5
1708088869,TXN000624,ACC505,DEBIT,70837.88,Mumbai,DEV_I9
1708088928,TXN000625,ACC404,CREDIT,70679.74,Delhi,DEV_H8
1708088958,TXN000626,ACC808,DEBIT,13856.07,Chennai,DEV_E5
1708088966,TXN000627,ACC808,DEBIT,59494.18,Kolkata,DEV_J0
1708088992,TXN000628,ACC909,CREDIT,53708.50,Surat,DEV_F6
1708089006,TXN000629,ACC505,CREDIT,74711.54,Bengaluru,DEV_A1
1708089057,TXN000630,ACC808,DEBIT,89168.71,Pune,DEV_H8
1708089066,TXN000631,ACC303,DEBIT,72429.71,Hyderabad,DEV_C3
1708089123,TXN000632,ACC010,DEBIT,12592.42,Hyderabad,DEV_D4
1708089144,TXN000633,ACC404,DEBIT,78927.86,Chennai,DEV_A1
1708089153,TXN000634,ACC202,CREDIT,79013.44,Surat,DEV_G7
1708089172,TXN000635,ACC505,CREDIT,85873.07,Ahmedabad,DEV_B2
1708089227,TXN000636,ACC404,CREDIT,15422.73,Mumbai,DEV_E5
1708089263,TXN000637,ACC101,DEBIT,28186.88,Surat,DEV_J0
1708089293,TXN000638,ACC101,CREDIT,67187.87,Ahmedabad,DEV_J0
1708089305,TXN000639,ACC909,DEBIT,10951.33,Jaipur,DEV_H8
1708089327,TXN000640,ACC606,DEBIT,75777.27,Ahmedabad,DEV_I9
1708089387,TXN000641,ACC909,CREDIT,6254.69,Surat,DEV_E5
1708089425,TXN000642,ACC707,DEBIT,55504.71,Jaipur,DEV_A1
1708089437,TXN000643,ACC505,DEBIT,28194.09,Kolkata,DEV_F6
1708089483,TXN000644,ACC707,CREDIT,68762.52,Pune,DEV_B2
1708089538,TXN000645,ACC606,DEBIT,5940.52,Mumbai,DEV_H8
1708089585,TXN000646,ACC909,DEBIT,33933.33,Chennai,DEV_J0
1708089627,TXN000647,ACC808,DEBIT,75301.72,Delhi,DEV_C3
1708089678,TXN000648,ACC202,CREDIT,62306.22,Mumbai,DEV_G7
1708089732,TXN000649,ACC909,CREDIT,72990.39,Jaipur,DEV_B2
1708089786,TXN000650,ACC808,CREDIT,7201.29,Hyderabad,DEV_E5
1708089837,TXN000651,ACC_FRAUD,DEBIT,129061.22,Mumbai,DEV_C3
1708089862,TXN000652,ACC404,DEBIT,78511.51,Pune,DEV_A1
1708089868,TXN000653,ACC101,CREDIT,35617.02,Kolkata,DEV_J0
1708089916,TXN000654,ACC404,CREDIT,46826.87,Delhi,DEV_I9
1708089923,TXN000655,ACC808,CREDIT,15861.26,Ahmedabad,DEV_G7
1708089939,TXN000656,ACC505,CREDIT,63216.76,Bengaluru,DEV_J0
1708089985,TXN000657,ACC808,CREDIT,76380.92,Kolkata,DEV_A1
1708090042,TXN000658,ACC202,CREDIT,52699.34,Delhi,DEV_C3
1708090083,TXN000659,ACC101,DEBIT,72019.75,Mumbai,DEV_C3
1708090104,TXN000660,ACC010,CREDIT,35748.42,Chennai,DEV_J0
1708090147,TXN000661,ACC404,DEBIT,64922.77,Mumbai,DEV_B2
1708090207,TXN000662,ACC101,DEBIT,51857.32,Hyderabad,DEV_G7
1708090222,TXN000663,ACC404,DEBIT,69931.54,Jaipur,DEV_D4
1708090268,TXN000664,ACC404,DEBIT,96606.18,Delhi,DEV_D4
1708090294,TXN000665,ACC707,CREDIT,5805.27,Bengaluru,DEV_G7
1708090347,TXN000666,ACC101,CREDIT,26826.91,Surat,DEV_H8
1708090354,TXN000667,ACC707,CREDIT,55030.29,Chennai,DEV_F6
1708090359,TXN000668,ACC303,DEBIT,75210.71,Bengaluru,DEV_D4
1708090379,TXN000669,ACC707,DEBIT,84980.95,Kolkata,DEV_B2
1708090384,TXN000670,ACC101,DEBIT,73601.05,Surat,DEV_C3
1708090437,TXN000671,ACC707,DEBIT,43644.35,Surat,DEV_B2
1708090470,TXN000672,ACC606,CREDIT,89938.32,Chennai,DEV_A1
1708090513,TXN000673,ACC505,CREDIT,57811.28,Pune,DEV_G7
1708090558,TXN000674,ACC909,DEBIT,3299.10,Bengaluru,DEV_D4
1708090572,TXN000675,ACC909,DEBIT,74718.05,Mumbai,DEV_H8
1708090574,TXN000676,ACC404,DEBIT,14464.63,Pune,DEV_I9
1708090600,TXN000677,ACC101,CREDIT,92609.18,Ahmedabad,DEV_G7
1708090627,TXN000678,ACC505,DEBIT,32935.72,Chennai,DEV_D4
1708090632,TXN000679,ACC404,DEBIT,80793.29,Bengaluru,DEV_I9
1708090638,TXN000680,ACC404,DEBIT,39489.20,Bengaluru,DEV_J0
1708090677,TXN000681,ACC101,CREDIT,8310.17,Jaipur,DEV_I9
1708090711,TXN000682,ACC606,CREDIT,30322.30,Jaipur,DEV_J0
1708090717,TXN000683,ACC505,DEBIT,86179.17,Hyderabad,DEV_G7
1708090777,TXN000684,ACC909,DEBIT,52687.52,Delhi,DEV_J0
1708090800,TXN000685,ACC606,DEBIT,20241.50,Pune,DEV_J0
1708090825,TXN000686,ACC303,CREDIT,11140.15,Delhi,DEV_D4
1708090863,TXN000687,ACC202,CREDIT,92052.20,Mumbai,DEV_H8
1708090910,TXN000688,ACC101,DEBIT,94216.09,Jaipur,DEV_I9
1708090915,TXN000689,ACC606,DEBIT,91137.68,Chennai,DEV_H8
1708090967,TXN000690,ACC303,CREDIT,73802.38,Ahmedabad,DEV_E5
1708090979,TXN000691,ACC909,CREDIT,82268.45,Surat,DEV_J0
1708090988,TXN000692,ACC707,CREDIT,10808.37,Ahmedabad,DEV_B2
1708091020,TXN000693,ACC202,DEBIT,75446.99,Jaipur,DEV_I9
1708091059,TXN000694,ACC101,DEBIT,85615.80,Mumbai,DEV_D4
1708091069,TXN000695,ACC808,DEBIT,49967.66,Kolkata,DEV_J0
1708091127,TXN000696,ACC202,DEBIT,93866.95,Mumbai,DEV_C3
1708091132,TXN000697,ACC303,DEBIT,68940.39,Hyderabad,DEV_H8
